ID_TA,closed,inactive,claimed,primary_cus,is_website,photo_count,is_video,cus_rest_rank,cus_rest_count,mail,tel,orig_url,URL_TA
d3864694,0,0,0,Chinese,0,2,0,190,810,0,+44 20 8449 9890,https://www.tripadvisor.com//Restaurant_Review-g186338-d3864694-Reviews-Wings-London_England.html,https://www.tripadvisor.com//Restaurant_Review-g186338-d3864694-Reviews-Wings-London_England.html
d11847899,,1,,,,,,,,,,https://www.tripadvisor.com/Restaurants-g189400-Athens_Attica.html,https://www.tripadvisor.com//Restaurant_Review-g189400-d11847899-Reviews-Apothiki-Athens_Attica.html
d10319682,0,0,1,Cafe,1,1,0,401,546,0,+30 21 0384 3605,https://www.tripadvisor.com//Restaurant_Review-g189400-d10319682-Reviews-Condande-Athens_Attica.html,https://www.tripadvisor.com//Restaurant_Review-g189400-d10319682-Reviews-Condande-Athens_Attica.html
d5797410,0,0,1,French,1,40,1,2756,6971,0,+33 1 44 24 22 98,https://www.tripadvisor.com//Restaurant_Review-g187147-d5797410-Reviews-Restaurant_1001_nuits-Paris_Ile_de_France.html,https://www.tripadvisor.com//Restaurant_Review-g187147-d5797410-Reviews-Restaurant_1001_nuits-Paris_Ile_de_France.html
d12251806,0,0,1,Italian,1,29,0,528,2038,0,+44 20 3026 8618,https://www.tripadvisor.com/Restaurant_Review-g186338-d12251806-Reviews-Franco_Manca-London_England.html,https://www.tripadvisor.com//Restaurant_Review-g186338-d12251806-Reviews-Franco_Manca_Russel_Square-London_England.html
d5607734,0,0,0,Chinese,1,3,0,70,159,0,+49 30 8236367,https://www.tripadvisor.com//Restaurant_Review-g187323-d5607734-Reviews-China_Restaurant_Hee_Lam_Mun-Berlin.html,https://www.tripadvisor.com//Restaurant_Review-g187323-d5607734-Reviews-China_Restaurant_Hee_Lam_Mun-Berlin.html
d11962859,0,0,0,Unknown,1,10,0,,,0,+351 21 133 5669,https://www.tripadvisor.com//Restaurant_Review-g189158-d11962859-Reviews-Armazem_Do_Caffe_saldanha-Lisbon_Lisbon_District_Central_Portugal.html,https://www.tripadvisor.com//Restaurant_Review-g189158-d11962859-Reviews-Armazem_Do_Caffe_saldanha-Lisbon_Lisbon_District_Central_Portugal.html
d12287294,0,0,1,Seafood,1,280,0,40,342,1,+34 937 97 82 44,https://www.tripadvisor.com//Restaurant_Review-g187497-d12287294-Reviews-La_Cuina_de_Laietana-Barcelona_Catalonia.html,https://www.tripadvisor.com//Restaurant_Review-g187497-d12287294-Reviews-La_Cuina_de_Laietana-Barcelona_Catalonia.html
d3860574,0,0,1,Japanese,1,18,0,332,732,1,+44 20 8567 7352,https://www.tripadvisor.com//Restaurant_Review-g186338-d3860574-Reviews-Wagamama-London_England.html,https://www.tripadvisor.com//Restaurant_Review-g186338-d3860574-Reviews-Wagamama-London_England.html
d5795965,0,0,0,Mediterranean,1,59,0,1170,3121,1,+34 913 55 69 27,https://www.tripadvisor.com//Restaurant_Review-g187514-d5795965-Reviews-El_Rincon_de_Jaen_Iv-Madrid.html,https://www.tripadvisor.com//Restaurant_Review-g187514-d5795965-Reviews-El_Rincon_de_Jaen_Iv-Madrid.html
d4101259,0,0,1,French,1,122,0,1020,6971,1,+33 1 40 15 98 24,https://www.tripadvisor.com//Restaurant_Review-g187147-d4101259-Reviews-Le_Cochon_A_L_Oreille-Paris_Ile_de_France.html,https://www.tripadvisor.com//Restaurant_Review-g187147-d4101259-Reviews-Le_Cochon_A_L_Oreille-Paris_Ile_de_France.html
d10677160,0,0,0,Quick Bites,1,0,0,1466,1852,0,+44 20 3620 8208,https://www.tripadvisor.com//Restaurant_Review-g186338-d10677160-Reviews-Hermanos_Mexicanos-London_England.html,https://www.tripadvisor.com//Restaurant_Review-g186338-d10677160-Reviews-Hermanos_Mexicanos-London_England.html
d8511259,0,0,0,Italian,0,0,0,1379,1643,0,+33 1 43 43 60 03,https://www.tripadvisor.com//Restaurant_Review-g187147-d8511259-Reviews-Andiamo-Paris_Ile_de_France.html,https://www.tripadvisor.com//Restaurant_Review-g187147-d8511259-Reviews-Andiamo-Paris_Ile_de_France.html
d5889347,0,0,0,Chinese,1,0,0,541,810,1,+44 20 8654 6009,https://www.tripadvisor.com//Restaurant_Review-g186338-d5889347-Reviews-Wonderful_Chinese_Thai-London_England.html,https://www.tripadvisor.com//Restaurant_Review-g186338-d5889347-Reviews-Wonderful_Chinese_Thai-London_England.html
d7779387,0,0,0,Italian,0,1,0,4156,4813,0,+39 02 403 5512,https://www.tripadvisor.com//Restaurant_Review-g187849-d7779387-Reviews-Ristorante_Al_18_Da_Tino_E_Maria-Milan_Lombardy.html,https://www.tripadvisor.com//Restaurant_Review-g187849-d7779387-Reviews-Ristorante_Al_18_Da_Tino_E_Maria-Milan_Lombardy.html
d9738466,0,0,1,Spanish,1,468,0,90,4132,1,+34 933 25 79 74,https://www.tripadvisor.com//Restaurant_Review-g187497-d9738466-Reviews-Restaurante_Rokelin_Gourmet-Barcelona_Catalonia.html,https://www.tripadvisor.com//Restaurant_Review-g187497-d9738466-Reviews-Restaurante_Rokelin_Gourmet-Barcelona_Catalonia.html
d10370438,0,0,0,Bakeries,1,4,0,22,42,0,+49 40 24870640,https://www.tripadvisor.com/Restaurant_Review-g187331-d10370438-Reviews-Brot_broetchen-Hamburg.html,https://www.tripadvisor.com//Restaurant_Review-g187331-d10370438-Reviews-Brot_brotchen-Hamburg.html
d1123047,0,0,0,Polish,0,24,0,429,652,1,+48 12 422 24 68,https://www.tripadvisor.com//Restaurant_Review-g274772-d1123047-Reviews-Cafe_Sukiennice-Krakow_Lesser_Poland_Province_Southern_Poland.html,https://www.tripadvisor.com//Restaurant_Review-g274772-d1123047-Reviews-Cafe_Sukiennice-Krakow_Lesser_Poland_Province_Southern_Poland.html
d7370685,0,0,1,Cafe,1,4,0,80,98,1,+386 1 422 87 65,https://www.tripadvisor.com/Restaurant_Review-g274873-d7370685-Reviews-Slascicarna_Galerija_Grad-Ljubljana_Upper_Carniola_Region.html,https://www.tripadvisor.com//Restaurant_Review-g274873-d7370685-Reviews-Galerija_Grad-Ljubljana_Upper_Carniola_Region.html
d3317055,0,0,0,Vegetarian Friendly,1,0,0,,,0,011 36 20 299 6464,https://www.tripadvisor.com//Restaurant_Review-g274887-d3317055-Reviews-Govinda_Buda-Budapest_Central_Hungary.html,https://www.tripadvisor.com//Restaurant_Review-g274887-d3317055-Reviews-Govinda_Buda-Budapest_Central_Hungary.html
d7341916,0,0,0,Brew Pub,0,4,0,35,41,0,+32 495 77 96 36,https://www.tripadvisor.com//Restaurant_Review-g188644-d7341916-Reviews-Au_Vieux_Port-Brussels.html,https://www.tripadvisor.com//Restaurant_Review-g188644-d7341916-Reviews-Au_Vieux_Port-Brussels.html
d4428626,0,0,1,Mediterranean,1,111,0,3451,3541,0,+34 934 67 57 60,https://www.tripadvisor.com//Restaurant_Review-g187497-d4428626-Reviews-Granja_la_Catalana-Barcelona_Catalonia.html,https://www.tripadvisor.com//Restaurant_Review-g187497-d4428626-Reviews-Granja_la_Catalana-Barcelona_Catalonia.html
d696127,0,0,1,European,1,78,0,182,1559,1,+36 1 326 5809,https://www.tripadvisor.com//Restaurant_Review-g274887-d696127-Reviews-Vadrozsa_Restaurant-Budapest_Central_Hungary.html,https://www.tripadvisor.com//Restaurant_Review-g274887-d696127-Reviews-Vadrozsa_Restaurant-Budapest_Central_Hungary.html
d7656551,0,0,1,Mediterranean,1,448,0,169,3541,1,+34 932 80 94 93,https://www.tripadvisor.com//Restaurant_Review-g187497-d7656551-Reviews-La_Cholita-Barcelona_Catalonia.html,https://www.tripadvisor.com//Restaurant_Review-g187497-d7656551-Reviews-La_Cholita-Barcelona_Catalonia.html
d991157,0,0,0,Spanish,0,5,0,3590,5448,0,+34 915 76 09 52,https://www.tripadvisor.com//Restaurant_Review-g187514-d991157-Reviews-La_Celestina-Madrid.html,https://www.tripadvisor.com//Restaurant_Review-g187514-d991157-Reviews-La_Celestina-Madrid.html
d10669908,0,0,0,Lebanese,1,0,0,225,252,1,+33 6 64 31 16 39,https://www.tripadvisor.com//Restaurant_Review-g187147-d10669908-Reviews-Chez_Manon-Paris_Ile_de_France.html,https://www.tripadvisor.com//Restaurant_Review-g187147-d10669908-Reviews-Chez_Manon-Paris_Ile_de_France.html
d11947650,0,0,0,Middle Eastern,1,3,0,69,93,1,+49 89 51701070,https://www.tripadvisor.com//Restaurant_Review-g187309-d11947650-Reviews-Bamyan_Kabab-Munich_Upper_Bavaria_Bavaria.html,https://www.tripadvisor.com//Restaurant_Review-g187309-d11947650-Reviews-Bamyan_Kabab-Munich_Upper_Bavaria_Bavaria.html
d12571291,0,0,1,Italian,1,37,0,145,305,1,+41 44 210 06 10,https://www.tripadvisor.com//Restaurant_Review-g188113-d12571291-Reviews-Boca_Grande_Das_Restaurant-Zurich.html,https://www.tripadvisor.com//Restaurant_Review-g188113-d12571291-Reviews-Boca_Grande_Das_Restaurant-Zurich.html
d7259716,0,0,1,American,1,91,0,231,486,1,+34 914 41 55 52,https://www.tripadvisor.com//Restaurant_Review-g187514-d7259716-Reviews-Tates_Alonso_Cano-Madrid.html,https://www.tripadvisor.com//Restaurant_Review-g187514-d7259716-Reviews-Tates_Alonso_Cano-Madrid.html
d2155232,1,0,0,Unknown,1,55,0,,,1,+49 30 40520594,https://www.tripadvisor.com//Restaurant_Review-g187323-d2155232-Reviews-Friedrichs_106-Berlin.html,https://www.tripadvisor.com//Restaurant_Review-g187323-d2155232-Reviews-Friedrichs_106-Berlin.html
d10145927,,1,,,,,,,,,,https://www.tripadvisor.com/Restaurants-g188113-Zurich.html,https://www.tripadvisor.com//Restaurant_Review-g188113-d10145927-Reviews-WIR_Messe_Zurich_AG-Zurich.html
d10134558,0,0,0,Unknown,1,3,0,,,0,+44 20 7237 5932,https://www.tripadvisor.com//Restaurant_Review-g186338-d10134558-Reviews-Nuno_s-London_England.html,https://www.tripadvisor.com//Restaurant_Review-g186338-d10134558-Reviews-Nuno_s-London_England.html
d4259991,0,0,1,Bar,1,1040,0,78,577,1,+31 20 530 0800,https://www.tripadvisor.com/Restaurant_Review-g188590-d4259991-Reviews-SkyLounge_Amsterdam-Amsterdam_North_Holland_Province.html,https://www.tripadvisor.com//Restaurant_Review-g188590-d4259991-Reviews-SkyLounge-Amsterdam_North_Holland_Province.html
d12049274,0,0,1,American,1,6,0,62,105,1,+33 9 67 84 09 86,https://www.tripadvisor.com/Restaurant_Review-g187265-d12049274-Reviews-Best_Bagels-Lyon_Rhone_Auvergne_Rhone_Alpes.html,https://www.tripadvisor.com//Restaurant_Review-g187265-d12049274-Reviews-Best_Bagels_Gambetta-Lyon_Rhone_Auvergne_Rhone_Alpes.html
d10506799,0,0,1,Asian,1,50,0,435,449,1,+31 20 320 3398,https://www.tripadvisor.com/Restaurant_Review-g188590-d10506799-Reviews-Tom_Yum_Kung_Thai_Restaurant-Amsterdam_North_Holland_Province.html,https://www.tripadvisor.com//Restaurant_Review-g188590-d10506799-Reviews-Tom_Yum_Kung-Amsterdam_North_Holland_Province.html
d7047612,0,0,1,French,0,2,0,1,1,0,+33 2 98 99 53 02,https://www.tripadvisor.com/Restaurant_Review-g5562694-d7047612-Reviews-Le_Relais_des_Montagnes_Noires-Saint_Hernin_Finistere_Brittany.html,https://www.tripadvisor.com//Restaurant_Review-g187147-d7047612-Reviews-Le_Relais_des_Montagnes_Noires-Paris_Ile_de_France.html
d2484516,0,0,1,Italian,1,21,0,2224,4813,1,+39 02 2900 2067,https://www.tripadvisor.com//Restaurant_Review-g187849-d2484516-Reviews-Moscova_7-Milan_Lombardy.html,https://www.tripadvisor.com//Restaurant_Review-g187849-d2484516-Reviews-Moscova_7-Milan_Lombardy.html
d12408044,0,0,0,Mediterranean,0,1,0,3423,3541,1,+34 687 16 65 45,https://www.tripadvisor.com//Restaurant_Review-g187497-d12408044-Reviews-El_Raconet_De_La_Silvia-Barcelona_Catalonia.html,https://www.tripadvisor.com//Restaurant_Review-g187497-d12408044-Reviews-El_Raconet_De_La_Silvia-Barcelona_Catalonia.html
d9597926,0,0,0,Seafood,1,25,0,193,458,0,+44 20 8992 2691,https://www.tripadvisor.com//Restaurant_Review-g186338-d9597926-Reviews-Stone_s_Fish_and_Chips-London_England.html,https://www.tripadvisor.com//Restaurant_Review-g186338-d9597926-Reviews-Stone_s_Fish_and_Chips-London_England.html
d1020020,0,0,0,German,1,40,0,200,1050,1,+49 30 34351690,https://www.tripadvisor.com/Restaurant_Review-g187323-d1020020-Reviews-Giraffe-Berlin.html,https://www.tripadvisor.com//Restaurant_Review-g187323-d1020020-Reviews-Giraffe_Restaurant_Kneipe_Cafe-Berlin.html
d11848385,0,0,1,Diner,1,22,0,1,2,1,+32 2 669 08 45,https://www.tripadvisor.com//Restaurant_Review-g1156375-d11848385-Reviews-Bel_Mundo-Saint_Jans_Molenbeek_Brussels.html,https://www.tripadvisor.com//Restaurant_Review-g1156375-d11848385-Reviews-Bel_Mundo-Saint_Jans_Molenbeek_Brussels.html
d13091971,1,0,1,Brew Pub,1,110,0,,,1,+34 915 32 79 68,https://www.tripadvisor.com//Restaurant_Review-g187514-d13091971-Reviews-Deli_rant_Madrid-Madrid.html,https://www.tripadvisor.com//Restaurant_Review-g187514-d13091971-Reviews-Deli_rant_Madrid-Madrid.html
d8672872,,1,,,,,,,,,,https://www.tripadvisor.com/Restaurants-g187147-Paris_Ile_de_France.html,https://www.tripadvisor.com//Restaurant_Review-g187147-d8672872-Reviews-Bistrot_Dellac-Paris_Ile_de_France.html
d8733641,0,0,0,Cafe,1,13,0,,,0,+44 20 7936 3404,https://www.tripadvisor.com//Restaurant_Review-g186338-d8733641-Reviews-Caffe_Vergnano_1882-London_England.html,https://www.tripadvisor.com//Restaurant_Review-g186338-d8733641-Reviews-Caffe_Vergnano_1882-London_England.html
d3461945,0,0,1,French,1,113,0,1141,6971,1,+33 1 47 27 72 64,https://www.tripadvisor.com/Restaurant_Review-g187147-d3461945-Reviews-Le_Corner-Paris_Ile_de_France.html,https://www.tripadvisor.com//Restaurant_Review-g187147-d3461945-Reviews-Le_Corner_Cafe-Paris_Ile_de_France.html
d4041042,0,0,0,Pizza,1,0,0,446,464,0,+49 4930 34560256,https://www.tripadvisor.com//Restaurant_Review-g187323-d4041042-Reviews-Pizza_Villa-Berlin.html,https://www.tripadvisor.com//Restaurant_Review-g187323-d4041042-Reviews-Pizza_Villa-Berlin.html
d12452365,1,0,0,Unknown,1,6,0,,,0,,https://www.tripadvisor.com//Restaurant_Review-g187331-d12452365-Reviews-Hackbaron-Hamburg.html,https://www.tripadvisor.com//Restaurant_Review-g187331-d12452365-Reviews-Hackbaron-Hamburg.html
d2195853,0,0,1,Italian,1,59,0,223,1000,1,+49 30 7811580,https://www.tripadvisor.com//Restaurant_Review-g187323-d2195853-Reviews-Roma-Berlin.html,https://www.tripadvisor.com//Restaurant_Review-g187323-d2195853-Reviews-Roma-Berlin.html
d12321215,0,0,0,Chinese,1,35,0,34,44,1,+45 33 32 80 56,https://www.tripadvisor.com//Restaurant_Review-g189541-d12321215-Reviews-China_Palace_Restaurant-Copenhagen_Zealand.html,https://www.tripadvisor.com//Restaurant_Review-g189541-d12321215-Reviews-China_Palace_Restaurant-Copenhagen_Zealand.html
d2414442,0,0,0,Italian,1,28,0,2679,8345,1,+39 06 9893 6909,https://www.tripadvisor.com//Restaurant_Review-g187791-d2414442-Reviews-Terra_Satis-Rome_Lazio.html,https://www.tripadvisor.com//Restaurant_Review-g187791-d2414442-Reviews-Terra_Satis-Rome_Lazio.html
d991402,0,0,0,Steakhouse,1,16,0,104,220,0,+34 914 46 43 77,https://www.tripadvisor.com//Restaurant_Review-g187514-d991402-Reviews-El_Paisano-Madrid.html,https://www.tripadvisor.com//Restaurant_Review-g187514-d991402-Reviews-El_Paisano-Madrid.html
d6759550,0,0,1,Indian,1,133,0,11,1186,1,+44 20 8743 4597,https://www.tripadvisor.com//Restaurant_Review-g186338-d6759550-Reviews-Monkey_Temple-London_England.html,https://www.tripadvisor.com//Restaurant_Review-g186338-d6759550-Reviews-Monkey_Temple-London_England.html
d1675052,0,0,0,Japanese,1,0,0,111,146,0,,https://www.tripadvisor.com//Restaurant_Review-g188590-d1675052-Reviews-Sugoi_sushi-Amsterdam_North_Holland_Province.html,https://www.tripadvisor.com//Restaurant_Review-g188590-d1675052-Reviews-Sugoi_sushi-Amsterdam_North_Holland_Province.html
d12431004,,1,,,,,,,,,,https://www.tripadvisor.com/Restaurants-g187849-Milan_Lombardy.html,https://www.tripadvisor.com//Restaurant_Review-g187849-d12431004-Reviews-Ristorante_Pizzeria_Il_Binario-Milan_Lombardy.html
d10495324,0,0,1,European,1,12,0,779,839,1,+49 162 2816386,https://www.tripadvisor.com//Restaurant_Review-g187309-d10495324-Reviews-Mercado_Latino-Munich_Upper_Bavaria_Bavaria.html,https://www.tripadvisor.com//Restaurant_Review-g187309-d10495324-Reviews-Mercado_Latino-Munich_Upper_Bavaria_Bavaria.html
d6961764,0,0,1,Vegetarian Friendly,1,81,0,,,0,+33 9 84 27 21 21,https://www.tripadvisor.com//Restaurant_Review-g187147-d6961764-Reviews-Gallery-Paris_Ile_de_France.html,https://www.tripadvisor.com//Restaurant_Review-g187147-d6961764-Reviews-Gallery-Paris_Ile_de_France.html
d2355644,0,0,1,Mexican,1,68,0,44,233,1,+44 20 7749 3940,https://www.tripadvisor.com//Restaurant_Review-g186338-d2355644-Reviews-Barrio_Soho-London_England.html,https://www.tripadvisor.com//Restaurant_Review-g186338-d2355644-Reviews-Barrio_Soho-London_England.html
d3953347,0,0,0,Unknown,1,42,0,,,0,+49 173 5995335,https://www.tripadvisor.com//Restaurant_Review-g187309-d3953347-Reviews-Bar_Zephyr-Munich_Upper_Bavaria_Bavaria.html,https://www.tripadvisor.com//Restaurant_Review-g187309-d3953347-Reviews-Bar_Zephyr-Munich_Upper_Bavaria_Bavaria.html
d12614118,0,0,0,Cafe,1,10,0,,,0,+34 932 92 26 32,https://www.tripadvisor.com//Restaurant_Review-g187497-d12614118-Reviews-El_Fornet-Barcelona_Catalonia.html,https://www.tripadvisor.com//Restaurant_Review-g187497-d12614118-Reviews-El_Fornet-Barcelona_Catalonia.html
d6016745,0,0,1,Chinese,1,356,0,5,385,1,+39 06 854 6270,https://www.tripadvisor.com//Restaurant_Review-g187791-d6016745-Reviews-Ristorante_Lin-Rome_Lazio.html,https://www.tripadvisor.com//Restaurant_Review-g187791-d6016745-Reviews-Ristorante_Lin-Rome_Lazio.html
d1440232,0,0,0,Belgian,1,37,0,168,680,0,+32 2 520 70 73,https://www.tripadvisor.com//Restaurant_Review-g188644-d1440232-Reviews-Le_Comptoir_des_salades-Brussels.html,https://www.tripadvisor.com//Restaurant_Review-g188644-d1440232-Reviews-Le_Comptoir_des_salades-Brussels.html
d5964606,0,0,0,Italian,1,51,0,387,504,1,+420 775 353 160,https://www.tripadvisor.com//Restaurant_Review-g274707-d5964606-Reviews-Ristorante_San_Nicola-Prague_Bohemia.html,https://www.tripadvisor.com//Restaurant_Review-g274707-d5964606-Reviews-Ristorante_San_Nicola-Prague_Bohemia.html
d1337010,0,0,0,Unknown,0,4,0,,,0,+33 1 53 61 08 49,https://www.tripadvisor.com//Restaurant_Review-g187147-d1337010-Reviews-La_Jonque-Paris_Ile_de_France.html,https://www.tripadvisor.com//Restaurant_Review-g187147-d1337010-Reviews-La_Jonque-Paris_Ile_de_France.html
d8524571,0,0,0,French,0,2,0,106,138,1,+420 723 754 519,https://www.tripadvisor.com//Restaurant_Review-g274707-d8524571-Reviews-ZOE_CAFE-Prague_Bohemia.html,https://www.tripadvisor.com//Restaurant_Review-g274707-d8524571-Reviews-ZOE_CAFE-Prague_Bohemia.html
d1336783,0,0,0,Unknown,0,0,0,,,0,+33 1 42 33 40 07,https://www.tripadvisor.com//Restaurant_Review-g187147-d1336783-Reviews-L_Auxerrois-Paris_Ile_de_France.html,https://www.tripadvisor.com//Restaurant_Review-g187147-d1336783-Reviews-L_Auxerrois-Paris_Ile_de_France.html
d3612611,1,0,0,Unknown,1,8,0,,,0,+44 20 7482 2717,https://www.tripadvisor.com//Restaurant_Review-g186338-d3612611-Reviews-Curry_4_U-London_England.html,https://www.tripadvisor.com//Restaurant_Review-g186338-d3612611-Reviews-Curry_4_U-London_England.html
d778109,0,0,1,French,1,287,0,869,1310,1,+33 4 78 42 50 05,https://www.tripadvisor.com//Restaurant_Review-g187265-d778109-Reviews-Le_Grand_Cafe_Des_Negociants-Lyon_Rhone_Auvergne_Rhone_Alpes.html,https://www.tripadvisor.com//Restaurant_Review-g187265-d778109-Reviews-Le_Grand_Cafe_Des_Negociants-Lyon_Rhone_Auvergne_Rhone_Alpes.html
d3676721,0,0,1,Spanish,0,10,0,3147,4132,0,+34 650 78 67 21,https://www.tripadvisor.com//Restaurant_Review-g187497-d3676721-Reviews-Jon_Mai-Barcelona_Catalonia.html,https://www.tripadvisor.com//Restaurant_Review-g187497-d3676721-Reviews-Jon_Mai-Barcelona_Catalonia.html
d10525289,0,0,0,Asian,1,1,0,190,425,0,+43 1 6026295,https://www.tripadvisor.com//Restaurant_Review-g190454-d10525289-Reviews-Chinarestaurant_Jade-Vienna.html,https://www.tripadvisor.com//Restaurant_Review-g190454-d10525289-Reviews-Chinarestaurant_Jade-Vienna.html
d1437764,0,0,1,Japanese,1,25,0,128,170,1,+351 913 840 839,https://www.tripadvisor.com//Restaurant_Review-g189158-d1437764-Reviews-Rock_n_Sushi-Lisbon_Lisbon_District_Central_Portugal.html,https://www.tripadvisor.com//Restaurant_Review-g189158-d1437764-Reviews-Rock_n_Sushi-Lisbon_Lisbon_District_Central_Portugal.html
d2256138,0,0,0,Italian,1,83,0,615,2038,0,+44 20 7494 9368,https://www.tripadvisor.com//Restaurant_Review-g186338-d2256138-Reviews-La_Porchetta_Pollo_Bar-London_England.html,https://www.tripadvisor.com//Restaurant_Review-g186338-d2256138-Reviews-La_Porchetta_Pollo_Bar-London_England.html
d1857309,0,0,1,Mediterranean,1,642,0,183,3541,1,+34 933 23 69 14,https://www.tripadvisor.com//Restaurant_Review-g187497-d1857309-Reviews-Restaurant_Etapes-Barcelona_Catalonia.html,https://www.tripadvisor.com//Restaurant_Review-g187497-d1857309-Reviews-Restaurant_Etapes-Barcelona_Catalonia.html
d10838358,0,0,0,European,1,0,0,1447,1525,1,+49 30 2115890,https://www.tripadvisor.com//Restaurant_Review-g187323-d10838358-Reviews-Luftraum-Berlin.html,https://www.tripadvisor.com//Restaurant_Review-g187323-d10838358-Reviews-Luftraum-Berlin.html
d8772181,0,0,0,Polish,1,28,0,188,735,1,+48 515 068 295,https://www.tripadvisor.com//Restaurant_Review-g274856-d8772181-Reviews-Galeon_Restaurant-Warsaw_Mazovia_Province_Central_Poland.html,https://www.tripadvisor.com//Restaurant_Review-g274856-d8772181-Reviews-Galeon_Restaurant-Warsaw_Mazovia_Province_Central_Poland.html
